ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
2053,0,Sophie,Murphy-dorsett,Married,Hispanic,5/17/1951,543-41-0522,54394.8,1955 3156 3054 4457,Los Angeles,90014,862-802-7702
2055,1,Ela,Bishop,,White,5/17/1959,485-89-8370,29082.8,0030 3644 394 4869,Los Angeles,90013,
2059,1,Cooper,Fager|und,Married,,10/6/1960,635-71-1890,NA,6170 5758 347 2044,Los Angeles,90015,614-477-0263
2061,1,Jessica,Jaudzems,,,10/20/1964,392-37-1251,64475.8,1238 70106 5634 4485,Los Angeles,90001,
2065,0,Faith,Mason,Married,White,11/11/1965,648-35-7338,147078.8,2810 8156 4216 3562,Los Angeles,90004,703-531-2290
2066,1,Lachlan,Noble,Never Married,Black,10/3/1952,,NA,4941 7194 77589 8584,Los Angeles,90006,
2073,0,Emiily,Cochrane,Widowed,Hispanic,1/13/1958,013-48-9630,178344.2,2470 8280 8534 2276,Los Angeles,90004,385-109-5436
2074,0,Clement,Stephenson,Married,White,4/25/1955,601-47-5785,46179.6,5737 1162 6115 7426,Los Angeles,90018,616-936-4874
2076,0,Juliana,Fair,Never Married,White,8/26/1968,423-11-9607,55664.2,0190 3629 3614 0270,Los Angeles,90015,272-826-2032
2087,0,Rebecca,Feast,Married,White,2/13/1974,447-68-1109,14470.9,2802 4037 9469 5430,Los Angeles,90001,406-927-6556
2106,0,Dominic,Folmer,Divorced,White,1/5/1967,686-37-8539,60503.9,0249 0723 9982 6300,Los Angeles,90002,303-659-5932
2116,0,Maddison,Browne,Never Married,Hispanic,9/18/1980,712-61-9196,29848.1,3454 7659 3170 9597,Los Angeles,90002,508-664-5907
2127,1,Haahrison,Idris,,White,4/26/1976,,46456.8,75433 8610 9986 3981,Los Angeles,90016,337-819-5106
2130,1,Bensamin,Niddrie,Married,White,12/19/1963,,50676.1,9770 3265 8850 84336,Los Angeles,90015,
2131,1,Liam,Loge,Never Married,White,6/12/1967,489-89-5466,NA,0849 94192 9250 8861,Los Angeles,90004,
2134,0,Jasmine,Compagne,Married,American Indian-Alaska Native,11/11/1950,160-58-7098,80302.1,3137 8633 6727 9503,Los Angeles,90013,952-550-8818
2136,0,Oliver,Manias,Never Married,White,8/17/1969,306-86-5175,213895,1319 2081 0536 0286,Los Angeles,90014,571-224-8919
2139,1,Jasinta,Mccarthy,Married,White,1/30/1991,,NA,9660 6304 75317 4340,Los Angeles,90017,862-268-2741
2142,0,Zac,Shelley,Never Married,White,02/30/1990,517-13-3934,23455.5,4086 6256 2993 5476,Los Angeles,90005,925-735-6794
2145,0,Samantha,Matthews,Divorced,White,10/6/1976,671-59-3306,25293.2,2126 7078 1694 7080,Los Angeles,90002,409-761-9737
2146,0,Teresa,Weidenhofer,Never Married,Hispanic,5/17/1993,669-76-8590,20037.9,5580 7119 0888 2387,Los Angeles,90007,305-936-4995
2147,0,Taliah,Passmore,Never Married,White,6/9/1949,232-62-3134,145174.6,0245 3760 9218 1816,Los Angeles,90003,808-304-7952
2148,0,Mason,Oats,Married,White,8/27/1988,356-26-6778,65154.3,5745 6902 1568 6551,Los Angeles,90012,424-136-1875
2153,0,Kayla,Rollins,Divorced,Hispanic,4/18/1984,450-49-8745,43927.4,8074 5333 6227 8458,Los Angeles,90007,229-098-7753
2154,0,William,Tippins,Married,White,11/17/1963,421-55-5886,87192.6,0358 2447 9590 5560,Los Angeles,90012,770-727-5173
2155,0,Callum,Rudd,Divorced,Black,10/23/1985,375-38-5638,45051.6,2938 8517 8893 7448,Los Angeles,90002,603-742-7948
2158,0,Benjamin,Vincent,Married,White,9/22/1969,180-83-6833,81396.7,2487 8059 3647 7827,Los Angeles,90012,480-473-7655
2162,1,Charles,Wehb,,White,6/4/1957,,NA,9302 9501 4856 3044,Los Angeles,90013,862-786-3039
2166,1,Timoyhy,Mo4den,,White,11/14/1948,352-20-6120,NA,1918 7992 2054 1157,Los Angeles,90014,719-229-7074
2170,0,Timothy,Donaldson,Married,White,8/23/1957,142-16-9139,45367.8,5481 1865 5139 0959,Los Angeles,90002,260-878-4261
2177,0,Georgia,Beams,Divorced,Asian,12/15/1958,042-74-8028,89658.9,4779 4401 9650 4608,Los Angeles,90013,478-636-5928
2182,1,Carezse,Mcantrew,Never Married,White,1/1/1947,297-01-5920,NA,0920 5329 27488 7800,Los Angeles,90009,601-198-3839
2184,0,David,Flannery,Never Married,Black,10/17/1990,635-32-9666,138359.4,0311 8935 6548 5290,Los Angeles,90016,508-702-2117
2188,0,Jasmine,Felmingham,Married,Hispanic,7/23/1979,172-66-8484,96570.1,9878 5958 1844 6037,Los Angeles,90002,231-114-6740
2195,0,Brandon,Gripton,Never Married,White,1/8/1975,605-10-1482,59553.3,4130 4308 4380 4982,Los Angeles,90012,941-327-9673
2210,0,Chelsie,Green,Married,White,3/24/1961,313-01-4041,28616.5,7491 9678 5537 1152,Los Angeles,90009,985-075-9463
2230,0,Taylah,Parremore,Never Married,White,11/7/1968,388-64-0281,90023.4,7611 2853 0686 5981,Los Angeles,90012,762-225-4537
2232,0,Nathan,Grierson,Married,Black,8/22/1973,030-27-9132,96403.2,2237 5276 0532 5914,Los Angeles,90012,424-585-6958
2238,0,Noah,Webb,Married,White,6/25/1963,239-18-3089,32031.7,6802 9107 6608 9156,Los Angeles,90019,406-637-9301
2255,0,Kyle,Zimmermann,Married,White,6/21/1971,065-23-4202,41786.1,4615 3145 3549 8558,Los Angeles,90010,716-271-1685
2256,0,Dylan,Hingston,Divorced,Hispanic,2/7/1974,070-38-1980,20662.9,2181 2091 4734 8852,Los Angeles,90003,505-665-7247
2271,0,Angus,Lindholm,Married,Hispanic,5/18/1964,590-50-2964,36848,2958 3739 9247 5729,Los Angeles,90004,508-001-3159
2272,1,Samuel,Hirose,Divorced,,12/13/1988,632-74-4849,NA,9974 6130 0074 30040,Los Angeles,90003,
2277,1,Amy,White,,,3/26/1997,,135055.6,2600 9968 437 8698,Los Angeles,90008,440-908-0641
2279,1,Zacary,Marshman,Married,,4/17/1984,704-99-3168,NA,4181 3170 4141 9624,Los Angeles,90020,
2280,1,Georkina,Carmody,Widowed,White,5/13/1972,,NA,3153 6715 0713 2687,Los Angeles,90019,
2284,1,Kimberlei,Proctwr,Married,Black,10/4/1968,563-97-2209,NA,8772 8168 6460 4666,Los Angeles,90018,
2285,0,Billy,Bouras,Married,White,7/20/1994,461-19-2463,24755.9,6371 4827 1704 2718,Los Angeles,90001,917-082-0744
2297,0,Louis,Grubb,Never Married,White,6/7/1961,600-81-8123,103805.2,7981 6425 9705 6603,Los Angeles,90016,931-759-1088
2299,1,Kiandra,Milburn,Married,White,9/18/1977,,NA,1176 0641 90511 8878,Los Angeles,90003,
2302,1,Kyle,Clarke,,,7/28/1950,,NA,8816 4782 3290 4192,Los Angeles,90016,773-040-1055
2305,1,Samanta,Whjte,,,8/12/1966,597-04-8430,76150.6,1336 3776 2834 4782,Los Angeles,90015,205-127-0108
2313,1,Ciaran,Matews,,,2/18/1989,583-34-8754,97569.5,3744 4453 981 9180,Los Angeles,90015,562-359-4670
2314,1,Sara,Webb,,,6/9/1993,,143136.7,6917 8235 473 5713,Los Angeles,90016,364-563-2910
2315,0,Alexandra,Rawlings,Married,White,6/18/1979,160-52-4628,47556.1,6833 9707 5001 4807,Los Angeles,90012,980-450-8450
2319,0,Jessica,Lena,Never Married,White,10/9/1987,051-30-1028,93240.1,8993 0587 0427 8377,Los Angeles,90018,937-630-2649
2327,0,Montana,Wanatjura,Married,White,3/20/1961,267-44-9494,98164.8,1864 0848 2968 2792,Los Angeles,90020,385-225-7452
2328,1,Shenae,Mkarthy,,,8/25/1955,393-37-4058,NA,0670 3278 8484 8447,Los Angeles,90019,518-605-2940
2329,0,Caleb,Mahony,Never Married,White,2/10/1957,440-48-0235,105726.6,7226 7697 3603 3987,Los Angeles,90013,432-968-0403
2330,0,Daniel,Piening,Married,Hispanic,6/5/1983,333-36-2525,82795.7,1545 4287 2280 6319,Los Angeles,90012,615-489-8315
2332,0,Lauren,Colasante,Married,Hispanic,10/7/1981,577-18-7226,161098,0471 3645 5149 4825,Los Angeles,90004,575-235-6205
2334,0,Amber,Green,Never Married,White,10/4/1978,371-47-5567,200361.7,9345 3895 3146 3906,Los Angeles,90002,989-580-6843
2335,1,Jakob,Paterwon,Divorced,White,11/19/1980,244-43-8241,NA,2802 906 5692 1647,Los Angeles,90008,269-840-9470
2336,0,Kydan,Lalusic,Married,Black,12/7/1957,392-71-2678,55785.4,7937 5951 8164 2090,Los Angeles,90002,979-502-3837
2349,0,Matthew,Coppock,Divorced,White,3/5/1955,153-06-9212,95983.8,7222 0566 8923 8426,Los Angeles,90006,817-565-9524
2351,0,Ajay,Priest,Never Married,White,2/20/1957,476-20-3532,98287.8,1472 4924 7484 2598,Los Angeles,90006,857-005-4345
2355,0,Michael,Stephenson,Never Married,White,3/15/1955,158-74-6431,160999.3,6708 4350 6103 5254,Los Angeles,90016,254-773-2263
2361,0,John,Nguyen,Married,White,3/11/1983,480-39-0292,253365.1,3876 5136 2285 9827,Los Angeles,90015,863-436-6543
2363,0,Zachary,Finlay,Married,White,7/1/1949,655-73-2605,59273.4,3908 5128 6899 6797,Los Angeles,90006,239-885-8228
2370,0,Isabelle,Palaktsoglou,Married,Hispanic,7/29/1974,256-68-8144,95038.1,8060 9204 6514 6550,Los Angeles,90017,475-135-9702
2376,1,Lachlan,Cetinikh,Married,,7/6/1981,686-39-7541,NA,1079 6270 53622 6535,Los Angeles,90007,740-723-5499
2378,0,Noah,Farrimond,Married,White,4/27/1962,410-74-5311,11703.9,3966 0696 9922 2547,Los Angeles,90013,430-593-3898
2389,0,Laura,Mccarter,Never Married,White,9/23/1948,040-68-4470,218429.1,6949 5834 8114 0447,Los Angeles,90016,971-910-5454
2391,0,Peter,Coleman,Married,White,12/12/1955,607-79-0916,30790.3,8799 7430 3039 1781,Los Angeles,90002,269-658-3606
2398,0,Channing,Wiseman,Never Married,White,3/27/1977,400-59-5438,107845.6,8568 1123 1827 8864,Los Angeles,90006,308-314-7949
2402,0,Riley,Mason,Divorced,White,5/22/1967,535-94-1999,84208.9,3345 2539 4649 7629,Los Angeles,90017,415-599-3609
2406,0,Connor,Saul,Married,White,3/12/1992,191-26-4096,54685.6,9391 2918 6204 7218,Los Angeles,90015,320-142-7101
2407,0,Zac,Senti,Married,Black,3/21/1956,563-58-7089,99398.2,3621 9936 6404 7565,Los Angeles,90016,417-793-7123
2411,0,Emiily,Rodopoulos,Married,White,2/9/1984,462-69-1015,84361.8,1905 4655 1505 4202,Los Angeles,90005,718-867-9882
2412,1,Amber,Kunya,Divorced,,8/24/1996,503-44-6831,NA,2049 784 3326 9661,Los Angeles,90009,706-020-0385
2417,0,Jessica,Matthews,Married,White,6/21/1957,451-86-7636,39333.9,2264 6728 5570 0281,Los Angeles,90006,270-800-3322
2419,0,Samuel,Parr,Never Married,Black,11/1/1994,220-35-1475,65810.5,5408 4723 6067 1720,Los Angeles,90003,717-184-2729
2423,0,Georgia,White,Never Married,White,9/19/1950,228-37-3207,84409.5,8762 2515 5757 5950,Los Angeles,90008,806-159-2755
2426,0,Jordan,Ollwitz,Never Married,White,9/6/1948,012-14-2809,82647.2,7008 9209 2454 1805,Los Angeles,90003,307-279-4364
2434,0,Adam,Green,Married,White,7/28/1959,636-73-2577,179233.2,3700 9824 0378 6861,Los Angeles,90009,531-576-8362
2439,0,Sachin,Denduyn,Never Married,White,4/6/1971,095-09-8261,19029.4,2548 9898 3514 9026,Los Angeles,90018,917-847-2435
2446,0,Joshua,Gloster,Married,White,4/14/1963,260-70-7230,64608.8,2110 8999 6696 4821,Los Angeles,90004,351-144-3084
2448,0,Amy,Millar,Married,White,2/20/1981,445-59-6332,61798.2,6053 7735 0424 6666,Los Angeles,90020,470-130-9691
2457,0,Bianca,Rundle,Never Married,White,8/4/1955,568-67-2406,119228.7,0698 0444 3222 7414,Los Angeles,90004,210-341-8333
2462,0,Jamie,Ziersch,Never Married,White,3/15/1956,537-09-9368,35534,5779 0819 0913 7697,Los Angeles,90003,816-383-6397
2466,0,Jacob,White,Married,Hispanic,12/11/1960,099-53-7704,53636.7,1122 0433 4557 3284,Los Angeles,90015,412-820-3608
2467,0,Chloe,Cannell,Never Married,White,1/7/1963,158-16-9826,31455.8,3822 6803 4083 5933,Los Angeles,90008,830-171-2555
2471,0,Oscar,Donaldson,Divorced,White,8/28/1954,165-24-6689,144564.2,9282 1643 7403 7166,Los Angeles,90012,660-623-1429
2473,0,Luke,Pascoe,Never Married,White,2/3/1959,703-86-4373,39546.3,2761 2203 4321 8506,Los Angeles,90019,706-006-1766
2485,0,Caitlin,Dixon,Never Married,White,9/23/1977,371-90-7886,92058,7819 2559 5374 0573,Los Angeles,90017,716-794-2575
2486,1,Krystian,Gotfrey,Never Married,,4/11/1977,110-55-3453,77076.5,6711 6644 8956 4352,Los Angeles,90004,
2497,0,Keaton,Artis,Married,Asian,7/22/1985,363-70-8127,59451.3,9697 4603 0964 0731,Los Angeles,90005,470-692-1550
2499,1,Alessandra,Menzis,Married,White,5/1/1975,,180010.6,0368 9412 6175 784,Los Angeles,90006,931-626-6774
2504,0,Nicholas,Linnell,Never Married,White,8/2/1964,696-89-6834,72998.9,4345 8083 3942 2049,Los Angeles,90008,910-674-9964
2507,1,Olifer,Mccarthy,Never Married,,11/11/1948,039-32-7597,27940.8,0321 6987 1038 458,Los Angeles,90001,
2514,0,Liam,Green,Never Married,White,4/4/1996,201-97-0140,23461.2,3790 8003 6230 1744,Los Angeles,90001,508-020-9439
2517,1,Lynae,Drecckow,Married,,1/7/1987,007-39-2244,51148.6,6164 26396451 6819,Los Angeles,90020,
2519,0,Lucy,White,Married,Others,4/5/1947,320-40-5605,27770.7,5163 7277 1909 6844,Los Angeles,90002,843-920-9102
2522,1,Jessica,Dakin,,White,7/5/1976,,60629.8,9754 6299 0551 248,Los Angeles,90018,
2523,1,Jakop,Cowlam,,,3/21/1957,576-05-6064,22765.2,5319 6018 1131 6643,Los Angeles,90019,
2531,1,Jacke,Grombal,Widowed,,2/16/1948,540-91-6455,53773.4,7977 6998 9231 499,Los Angeles,90011,419-555-7096
2534,1,Lili,Cjeri,Married,White,5/21/1986,482-36-2589,90873.7,0720 7543 881 9225,Los Angeles,90019,
2536,0,Christopher,Mahony,Divorced,Black,9/3/1951,583-16-9845,173871.5,3829 6561 4798 7967,Los Angeles,90009,478-236-6432
2541,1,Ewan,Bowerman,Married,White,7/14/1982,,NA,161 6548 7397 7688,Los Angeles,90015,
2547,1,Christian,White,Never Married,,9/25/1951,,87268.5,4990 4944 37660 3261,Los Angeles,90016,
2553,0,Adam,Lock,Married,White,10/11/1987,560-59-6245,79680.6,5490 5037 6624 1831,Los Angeles,90009,208-541-6213
2568,0,Paul,Jolly,Married,White,6/18/1986,416-21-0487,68311.8,8361 8234 5603 5605,Los Angeles,90013,605-856-2134
2576,0,Jacqueline,Reid,Never Married,White,6/16/1950,160-91-7761,82165.6,2949 1297 4498 7489,Los Angeles,90006,907-649-8607
2594,0,Lara,Babic,Never Married,White,4/3/1954,316-25-9512,15142.8,7050 1551 2628 6862,Los Angeles,90010,276-401-9617
2598,1,Mikhayla,Hanna,Married,White,9/15/1955,462-41-0724,NA,9254 542 2472 0588,Los Angeles,90015,
2600,1,Ashleogh,Oddy,Divorced,,3/10/1979,,NA,5637 5449 0993 5875,Los Angeles,90010,732-276-1015
2602,0,Ethan,Grosser,Never Married,White,2/13/1964,382-51-6801,221186.6,3867 8356 2851 1571,Los Angeles,90010,682-732-3845
2605,0,Kobe,Mckerlie,Widowed,White,11/26/1992,713-07-4950,106664.3,2567 1599 4493 0716,Los Angeles,90016,484-095-8197
2610,0,Joshua,Webb,Divorced,Asian,5/28/1971,399-88-1806,99337.4,5162 3326 7626 2093,Los Angeles,90019,980-210-1893
2614,1,Bradley,Carnachan,,White,2/25/1973,,87412,5135 2337 33165 4899,Los Angeles,90011,
2616,0,Alissa,Kluske,Married,White,10/7/1976,726-48-9780,41257.1,0498 1943 2437 8848,Los Angeles,90012,225-699-9387
2617,0,Dylan,Rundle,Divorced,Hispanic,11/3/1947,511-85-4681,38431.6,0227 4755 4012 0057,Los Angeles,90008,714-696-1443
2618,1,Riley,Wiseman,,,5/22/1977,540-37-5169,NA,8833 9787 5711 3336,Los Angeles,90001,
2623,1,Zali,Camppell,Never Married,,4/29/1952,439-37-6859,NA,8769 146 1604 6046,Los Angeles,90019,918-114-8573
2629,0,Chloe,Boromisa,Never Married,Black,11/28/1963,162-01-7702,96247,0785 8176 6023 6338,Los Angeles,90010,209-658-1976
2639,0,Ruby,Webb,Widowed,White,2/20/1978,380-06-2182,42676,4144 2191 9804 3069,Los Angeles,90002,912-203-4987
2662,1,Oscra,Noyce,,,2/21/1978,528-41-9216,NA,1378 0250 3605 9283,Los Angeles,90011,435-464-8041
2666,0,Meg,Camens,Never Married,White,4/25/1992,713-38-4216,82345,3625 5098 1343 5308,Los Angeles,90001,629-666-4826
2669,0,Phoebe,Hursey,Married,White,5/1/1972,491-97-8452,68150.5,8927 1437 2790 6837,Los Angeles,90016,570-443-1873
2677,0,Tommy,Excell,Never Married,White,5/16/1964,049-82-0193,54670.7,0431 1206 6304 3488,Los Angeles,90001,414-538-8944
2678,1,Thomaz,Herbert,,,8/2/1990,,68053.5,7397 8650 6246 5091,Los Angeles,90002,571-678-5345
2679,0,Brendan,Nguyen,Married,White,02/29/1959,090-58-3887,75671.9,2664 9313 2627 7830,Los Angeles,90016,907-564-2893
2680,0,Dylan,Mason,Never Married,White,8/21/1980,136-07-2621,24453.2,0952 8293 0013 1641,Los Angeles,90002,657-062-5100
2681,1,Mikayla,Lovelock,Divorced,Black,1/28/1984,,NA,7328 1990 72761 4723,Los Angeles,90020,
2689,0,Edward,White,Never Married,Black,4/28/1972,721-05-5165,183493.6,8500 2725 8644 9584,Los Angeles,90010,313-070-2011
2702,0,Alexandra,Goult,Married,Black,1/29/1953,438-49-0472,57984.8,1262 5980 3890 1990,Los Angeles,90011,435-202-7306
2703,0,Isabella,Armanas,Never Married,White,12/22/1992,280-24-0745,46425.6,1284 7721 1656 1824,Los Angeles,90005,281-421-1635
2704,0,Dylan,Ritz,Married,Hispanic,11/1/1988,065-36-4610,61859.5,8883 5903 9144 1657,Los Angeles,90013,541-141-7367
2710,0,Zane,Egan,Married,White,1/20/1950,659-68-8800,56917.1,1004 3708 1957 5475,Los Angeles,90008,979-830-7701
2711,0,Brianna,Bishop,Married,Hispanic,7/20/1976,017-23-2602,49466.2,7036 4754 9553 3874,Los Angeles,90017,567-029-2387
2715,0,Zane,Rawlings,Widowed,Asian,1/4/1980,705-93-3661,25492,7349 2866 6365 6014,Los Angeles,90002,915-733-7886
2728,0,Dylan,White,Married,Black,7/21/1957,116-14-0499,81475.6,2490 5732 0888 8560,Los Angeles,90011,646-442-9711
2729,0,Madeleine,Simmonds,Widowed,Black,8/28/1951,461-19-9055,55610,6716 0664 7263 4059,Los Angeles,90009,318-842-0396
2733,0,Jordan,Morrison,Married,White,10/29/1947,384-17-9251,40040.1,0045 2829 4783 9350,Los Angeles,90012,920-568-9377
2736,1,Lachlan,Paderson,Married,White,2/22/1957,,NA,3548 2838 610 0290,Los Angeles,90012,623-367-1815
2738,0,Connor,Whiteley,Married,White,8/17/1951,062-99-4810,20607.7,4652 8739 6515 1089,Los Angeles,90017,270-214-0640
2744,0,Charlotte,Gillis,Married,White,1/7/1979,455-20-8293,89931.7,9221 2207 2745 3727,Los Angeles,90013,828-388-1140
2746,1,Patricck,Goote,Never Married,Hispanic,3/17/1997,,29515.9,3710 0889 100 3973,Los Angeles,90006,732-866-4588
2768,0,Cassandra,Nizynski,Married,White,9/13/1962,564-25-3730,71023.5,2859 0131 5514 2491,Los Angeles,90005,337-940-0747
2769,1,Brokk,Mkgregor,Married,White,4/4/1954,008-26-5390,153377.4,9151 8493 3379 24976,Los Angeles,90002,
2783,1,Alexandra,Bijhop,Married,,5/14/1964,162-88-6337,NA,6027 9373 8501 7399,Los Angeles,90007,
2784,0,Shona,Pride,Married,White,8/28/1965,296-77-1661,93122.5,6067 0429 9095 4434,Los Angeles,90013,814-861-3676
2798,1,Tiama,Bund,Divorced,Black,10/13/1975,,30439.1,6241 7340 8294 64922,Los Angeles,90011,272-404-8142
2799,1,Lachlan,Blame,,,9/13/1974,268-67-4014,156146.5,4076 3132 23918 0404,Los Angeles,90005,323-754-8347
2801,1,Mickaela,Albertini,Never Married,,12/3/1990,,79810,5430 7190 983 4141,Los Angeles,90017,740-263-6808
2811,0,Tabitha,Campbell,Married,White,5/15/1960,546-73-1894,61018.1,3070 4844 7843 2616,Los Angeles,90019,330-112-4597
2819,1,Amelya,Pesch,Married,White,2/15/1997,,NA,8476 1501 3314 8581,Los Angeles,90002,
2821,1,Lucy,Nguyen,Married,,8/10/1965,690-11-1483,NA,0811 8639 416 1808,Los Angeles,90012,
2824,1,Cooper,Howie,,,1/22/1960,,52346.6,8894 7978 48318 2547,Los Angeles,90003,706-478-2791
2828,0,Emiily,Mahon,Married,Hispanic,5/26/1959,184-04-2772,108313,5614 0459 7618 9332,Los Angeles,90013,626-446-0236
2834,0,Melanie,Rothe,Married,Asian,5/28/1959,530-47-9213,34688.5,5324 3989 5796 2288,Los Angeles,90001,801-776-3957
2840,0,Thomas,Wardle,Widowed,White,1/22/1996,284-95-5796,82272.9,0336 4067 8157 4666,Los Angeles,90020,669-981-8288
2841,1,Kaitlyn,Howi,Married,White,7/23/1980,,65497.4,0399 477 1083 8844,Los Angeles,90020,
2844,1,Alyssa,Gold,Never Married,,8/9/1965,598-35-5468,NA,2636 125 5430 6628,Los Angeles,90017,
2846,0,Tansy,Graue,Never Married,White,10/10/1989,082-17-8267,114977.7,1830 7941 3088 4182,Los Angeles,90006,623-502-0735
2849,1,Aiden,Georgievski,,,2/4/1963,282-31-7958,NA,3294 9666 906 8846,Los Angeles,90007,479-978-6923
2852,0,Samantha,Carbone,Never Married,White,3/18/1957,110-09-3139,69238.5,3196 1515 4566 0640,Los Angeles,90012,951-732-7298
2853,1,Finn,Wepb,Married,,1/6/1978,425-32-1360,162678.8,7056 9887 94452 8182,Los Angeles,90009,
2855,0,Alyssa,Eglinton,Never Married,Hispanic,4/3/1956,476-81-7514,76196.9,7289 3653 4329 2463,Los Angeles,90009,534-529-8183
2857,0,Ethan,Wilkins,Married,White,6/1/1988,581-50-2676,26907.4,9181 7531 7699 5698,Los Angeles,90002,702-455-0821
2860,0,Madeline,Patience,Divorced,White,10/30/1957,073-26-1000,63633.2,0667 6266 1868 1415,Los Angeles,90006,910-123-1693
2861,0,Kaitlyn,Campbell,Never Married,Hispanic,5/14/1965,555-85-2914,83865.3,6603 2577 8977 2714,Los Angeles,90003,646-497-9761
2870,1,Jack,Mason,,,1/8/1992,606-72-0009,37437.7,8947 604 4875 1580,Los Angeles,90003,
2872,1,Lucv,Broclc,,White,7/4/1969,295-68-6422,93176.7,6211 63987 0401 6756,Los Angeles,90009,626-578-0182
2873,0,Kaitlin,Fauser,Married,White,4/8/1977,119-20-5941,75837.3,4147 6589 6855 7273,Los Angeles,90014,312-616-7176
2879,0,Jemima,Padbury,Never Married,White,11/23/1950,203-83-3219,205045.5,8898 8043 3529 3768,Los Angeles,90004,386-034-7303
2880,0,Kyle,Rachwal,Never Married,Hispanic,10/2/1987,673-81-2146,196628.4,5013 5056 7352 5734,Los Angeles,90016,971-508-0294
2884,0,Lewis,Manos,Married,Hispanic,1/16/1988,416-07-8109,91206.5,0404 7249 3882 5844,Los Angeles,90011,802-093-3181
2894,0,Fergus,Nguyen,Married,White,7/6/1991,349-62-5760,154566.1,0660 0751 3016 7754,Los Angeles,90006,386-305-7009
2901,0,Charlotte,Forbes-ewan,Married,White,3/25/1992,576-64-1337,38224.3,3391 1241 4002 8822,Los Angeles,90004,251-880-1358
